,id,date,rawContent,cleaned_content,english_relative_frequency
24,4950,2022-06-17 05:27:52+00:00,"Tree Emoji meaning😃
Raozan🚌🌍 https://t.co/WpmhD1dOAb",tree emoji meaning raozan,0.75
9,4461,2022-06-03 09:20:21+00:00,"Just posted a photo @ Potenga Sea Beach, Chattogram https://t.co/JnzGTbs1Ec",just posted a photo potenga sea beach chattogram,0.75
17,1698,2022-03-04 12:19:25+00:00,"Somi : idk man, whatchu saying huh? Why am I trending https://t.co/IuyoX7WPF4",somi idk man whatchu saying huh why am i trending,0.7
5,225,2022-01-07 13:49:13+00:00,My son's &amp;  Ferdous https://t.co/drNMC7pvnu,my sons and ferdous,0.75
33,1976,2022-03-12 00:30:30+00:00,"মাশাল্লাহ জীবনটা কত সুন্দর শুধুমাত্র সুখেই আছি এইটা ভাবতে পারলে

সৃষ্টিকর্তা মহান আল্লাহ সবার মঙ্গল করুক

সবাইকে জুম্মা মোবারক @ Nasirabad Housing Society, Chittagong https://t.co/Ctlu89q2U8",nasirabad housing society chittagong,0.75
9,7207,2022-08-18 16:48:30+00:00,Parvej tech youtube chanel https://t.co/s9f3Y7LZr3,parvej tech youtube chanel,0.75
49,106,2022-01-02 06:25:37+00:00,"Monero is Coin of the Day on LunarCrush!

Galaxy Score™ 58.5/100
AltRank™ 116/3417
Price $246.80  +1.44%  

View real-time Monero metrics at https://t.co/bBz2ZeP5Rq https://t.co/bBz2ZeP5Rq",monero is coin of the day on lunarcrush galaxy score 58 5100 altrank 1163417 price 246 80 1 44 view real time monero metrics at,0.7777777777777778
1,6057,2022-07-20 19:16:10+00:00,@Monbodole Tomer name ki balo,tomer name ki balo,0.75
22,1379,2022-02-20 07:14:04+00:00,ফি-আমানিল্লাহ্ আব্বু ❤ @ Shah Amanat International Airport https://t.co/7sZR7ojd6S,shah amanat international airport,0.75
29,1024,2022-02-08 08:00:35+00:00,"Urs E Sultan Ul Hind ❤️ Mubarak. @ Dohazari, Chittagong, Bangladesh https://t.co/GmbmsO4qFA",urs e sultan ul hind mubarak dohazari chittagong bangladesh,0.7777777777777778
41,4916,2022-06-16 06:03:12+00:00,@CarryMinati still not better than অপরাধী song😂(opporadi maiya song),still not better than song opporadi maiya song,0.75
5,1201,2022-02-14 16:45:15+00:00,Just posted a photo @ Juidondi Anwara Chittagong https://t.co/A7V5ITWI98,just posted a photo juidondi anwara chittagong,0.7142857142857143
23,6381,2022-07-31 10:36:18+00:00,"Just posted a photo @ Shah Amanat International Airport, Chattogram https://t.co/WdBZe2fqow",just posted a photo shah amanat international airport chattogram,0.7777777777777778
3,5786,2022-07-11 16:35:50+00:00,"প্রবাসে ভাল থাকিস স্নেহের  ছোট ভাই ❣️
সুন্দর ও সাফল্য মণ্ডিত হোক তোর আগামী। @ Shah Amanat International Airport https://t.co/B6XJIv7Ezz",shah amanat international airport,0.75
21,6753,2022-08-08 15:54:26+00:00,"Just posted a photo @ Meghla tourist spot, Banderban https://t.co/SS2bqNNUmd",just posted a photo meghla tourist spot banderban,0.75
13,1256,2022-02-16 11:15:03+00:00,@JBhrahmin Where are you leving?,where are you leving,0.75
34,1029,2022-02-08 06:10:57+00:00,@MilitaryBMA_BD Proud of you-BMABD,proud of you bmabd,0.75
16,4287,2022-05-28 15:56:19+00:00,"Binwoo owns my heart 
#binwoo #CHAEUNWOO #MOONBIN #astro #astroad #stargazer #aroha #Drive_to_the_Starry_Road https://t.co/Dmc6IrbmsD",binwoo owns my heart,0.75
21,3584,2022-05-05 02:21:01+00:00,"This Random Girl Is Pretty Cute😍🥰 @ Neval Beach,chattogram https://t.co/CniOcakudC",this random girl is pretty cute neval beachchattogram,0.75
22,3543,2022-05-04 16:52:28+00:00,"ঈদ মোবারক @ নাসিরাবাদ হাউজিং সোসাইটি Nasirabad Housing Society, Chittagong https://t.co/LvAObM2BQi",nasirabad housing society chittagong,0.75
5,4931,2022-06-17 19:32:33+00:00,"Kalurghat Bridge, Chittagong. British engineers constructed. @ Kalurghat Bridge https://t.co/svEOQ9laTI",kalurghat bridge chittagong british engineers constructed kalurghat bridge,0.75
18,7425,2022-08-23 16:14:18+00:00,#suddently#afterlongtimemeet#3frndzz @ Friolento Restaurant &amp; Cafe https://t.co/DohbuF7KbQ,friolento restaurant and cafe,0.75
0,3248,2022-04-26 23:48:26+00:00,"Just posted a photo @ Potenga Sea Beach, Chattogram https://t.co/eJmrGZrRcq",just posted a photo potenga sea beach chattogram,0.75
20,3541,2022-05-04 16:55:46+00:00,"ঈদ মোবারক @ নাসিরাবাদ হাউজিং সোসাইটি Nasirabad Housing Society, Chittagong https://t.co/10CCAJtfPT",nasirabad housing society chittagong,0.75
8,898,2022-02-04 13:45:54+00:00,"Just posted a photo @ Potenga Sea Beach, Chattogram https://t.co/AuEdSskXcc",just posted a photo potenga sea beach chattogram,0.75
