,id,date,rawContent,cleaned_content,english_relative_frequency
20,4263,2022-05-27 05:43:58+00:00,"Just posted a photo @ Musapur, Chittagong, Bangladesh https://t.co/8iHMdHrYe0",just posted a photo musapur chittagong bangladesh,0.8571428571428571
49,5242,2022-06-24 03:42:15+00:00,Today's morning with them... @ Patenga Sea Beach https://t.co/8Oqm158VXR,todays morning with them patenga sea beach,0.8571428571428571
15,4676,2022-06-10 08:50:19+00:00,Smart feeling of Shayaan @ Imperial Hospital Limited https://t.co/XM2XSRIoQJ,smart feeling of shayaan imperial hospital limited,0.8571428571428571
18,2264,2022-03-21 04:48:38+00:00,Grand Life Expo 2022 @ Radisson Blue https://t.co/VECCmEwDyp,grand life expo 2022 radisson blue,0.8
23,5099,2022-06-21 08:36:24+00:00,The best wishes from...ghoroya.com https://t.co/mAynV0LNgE,the best wishes from ghoroya com,0.8333333333333334
16,7038,2022-08-13 14:05:28+00:00,Just posted a photo @ Foy's Lake Concord https://t.co/icDf1ymv7E,just posted a photo foys lake concord,0.8571428571428571
19,7085,2022-08-14 12:55:12+00:00,Just posted a photo @ BGC Trust Medical College Hospital https://t.co/JnpR83Ac1b,just posted a photo bgc trust medical college hospital,0.8888888888888888
1,6264,2022-07-28 23:11:49+00:00,"Nice project 👍😊
@31kbp
@ayk4343
@mizuho_lv

Say Hi to DeFi. Join the waitlist for Ultimate Money. The super app for all things DeFi @UltimateMoney. https://t.co/klkPLHRqR0 via @ultimatemoney",nice project say hi to defi join the waitlist for ultimate money the super app for all things defi via,0.85
12,7156,2022-08-16 11:59:13+00:00,office time @ Abc Mahbub Hills https://t.co/KwHngFMYgs,office time abc mahbub hills,0.8
19,1729,2022-03-05 16:07:13+00:00,"Some gifts from SPS(@bewithsps) to the families of brothers killed in Cox's Bazaar. 

Jayatu SPS🙏🚩 https://t.co/WAa1HG3z1I",some gifts from sps to the families of brothers killed in coxs bazaar jayatu sps,0.8
25,6757,2022-08-08 15:14:29+00:00,"Musical Videos🥰🖤🥀
Qith Great Moment😇❤️ @ University of Chittagong https://t.co/sEWZG9RjI6",musical videos qith great moment university of chittagong,0.875
6,7028,2022-08-13 14:45:57+00:00,Just posted a photo @ Foy's Lake Concord https://t.co/gtjvNGtxMf,just posted a photo foys lake concord,0.8571428571428571
3,3347,2022-04-29 19:26:59+00:00,"This is the fastest Ramadan that I have ever experienced :)
2dayz remaining for Holy Eid-ul-fitr🖤",this is the fastest ramadan that i have ever experienced 2dayz remaining for holy eid ul fitr,0.875
7,2448,2022-03-27 18:12:02+00:00,"A good Trip mate is blessing ❤️ 

@rahib.ul.haque  

#mahinexprees 
#missionbangladesh @ Chittagong City - চট্টগ্রাম শহর https://t.co/gUTs64Lb74",a good trip mate is blessing ul haque chittagong city,0.8
19,6476,2022-08-03 19:12:06+00:00,Happy birthday to me 😌✌️ @ Barcode Food Junction https://t.co/AkwkeCGtmL,happy birthday to me barcode food junction,0.8571428571428571
27,4748,2022-06-12 06:10:43+00:00,পুরুষের সৌন্দর্য তার ভুড়িতে.!🥰 @ Nil Pahari Eco Resort Sajek https://t.co/YGfAY2RrIm,nil pahari eco resort sajek,0.8
40,6772,2022-08-08 09:17:19+00:00,Just posted a photo @ Pacific Jeans Ltd. https://t.co/oEJVW6UlZV,just posted a photo pacific jeans ltd,0.8571428571428571
5,373,2022-01-12 19:46:06+00:00,Goal. Luke De Jong scores and Equalises.,goal luke de jong scores and equalises,0.8571428571428571
33,3455,2022-05-02 14:08:31+00:00,Family's  Time❤️❤️ @ Prabartak Iskcon Sri Krishna Temple https://t.co/ZguWAZWZGY,familys time prabartak iskcon sri krishna temple,0.8571428571428571
