,id,date,rawContent,cleaned_content,english_relative_frequency
57,18258,2022-07-02 23:47:10+00:00,@PajamaMaster grabe na nga democracy sa Pinas wala pa freedom eh 😅 how do u expect these ppl be thankful! Liberals fostered their sense of entitlement. Blame everything to the govt mindset.,grabe na nga democracy sa pinas wala pa freedom eh how do u expect these ppl be thankful liberals fostered their sense of entitlement blame everything to the govt mindset,0.8666666666666667
33,12334,2022-05-04 23:56:11+00:00,"Please also vote Teddy Baguilat for senator! Number 4 po sa balota!! ♥️

@TeddyBaguilatJr",please also vote teddy baguilat for senator number 4 po sa balota,0.8181818181818182
65,12666,2022-05-07 23:49:31+00:00,bro needs to get and sell that bag 😭😭😭😂😂😂 https://t.co/pwSNamU8jk,bro needs to get and sell that bag,0.875
9,8810,2022-03-30 23:57:55+00:00,@deartaru nakita mo ba tong stone na to? Nakuha mo na?,nakita mo ba tong stone na to nakuha mo na,0.8
26,19227,2022-07-12 23:54:42+00:00,Nagsisimula na ang pressure for wedding preps 🫣,nagsisimula na ang pressure for wedding preps,0.8571428571428571
18,19,2022-01-01 23:48:01+00:00,"Went to Clark w my 2 younger cousins (both minor) and they were surprised to see there are so many open spaces. “Ate ang ganda dito ang daming park. We could play football/ frisbee”

I feel sorry for both of them. Dalawang taon na silang kulong. https://t.co/U3v13cyIsR",went to clark w my 2 younger cousins both minor and they were surprised to see there are so many open spaces ate ang ganda dito ang daming park we could play football frisbee i feel sorry for both of them dalawang taon na silang kulong,0.8666666666666667
36,5537,2022-02-25 23:53:26+00:00,yes i know what's your pov as future yoongi being a patient dad to his children 😢 https://t.co/Mij13wAcSE,yes i know whats your pov as future yoongi being a patient dad to his children,0.875
46,747,2022-01-08 23:43:57+00:00,"@sansu9114 @AShinumura @SB19Official Happy birthday

Dk3nfinity andBeyond
@SB19Official #SB19  
Listen to #Bazinga_SB19 in all music platforms",happy birthday dk3nfinity andbeyond listen to in all music platforms,0.8888888888888888
81,11282,2022-04-23 23:45:17+00:00,"Never been into concerts before until I discovered @SB19Official who inspired me and to keep going. Salamat sa musika Pinuno! 💠

@SB19Official #SB19
#DunkingPHSB19Concert https://t.co/oNaUslq0SV",never been into concerts before until i discovered who inspired me and to keep going salamat sa musika pinuno,0.8421052631578947
84,21585,2022-08-04 23:44:55+00:00,Off to Balesin in a bit💙🤗🫰 https://t.co/4hMkRyQKvQ,off to balesin in a bit,0.8333333333333334
52,7953,2022-03-21 23:54:08+00:00,"Love doesn’t need to be perfect. It just needs to be true.

SHAIBIE SA MAGANDANG BUHAY
#MagandangBuhay",love doesnt need to be perfect it just needs to be true shaibie sa magandang buhay,0.8125
26,20227,2022-07-22 23:54:55+00:00,"Setlist sa Be You kahapon

1. Feel My Rhythm
2. Psycho
3. Hello Sunset
4. Queendom
5. Red Flavor",setlist sa be you kahapon 1 feel my rhythm 2 psycho 3 hello sunset 4 queendom 5 red flavor,0.8571428571428571
70,15371,2022-06-03 23:42:40+00:00,"Good morning babies Khai Wan and Khai Dao. Both of you are so fluffy and cute 🥰
#KristPerawat #PlutoMuffinFamily https://t.co/fhh629oOVP",good morning babies khai wan and khai dao both of you are so fluffy and cute,0.875
72,3073,2022-01-31 23:32:11+00:00,Looong grueling road back to strength,looong grueling road back to strength,0.8333333333333334
71,10672,2022-04-17 23:48:26+00:00,@jonnamoradobl Ng baby mo o braso mo🤣🤣🤣,ng baby mo o braso mo,0.8333333333333334
0,6601,2022-03-08 23:59:49+00:00,"I want you for a life time, Gelo!!! 🥺😭💔",i want you for a life time gelo,0.875
52,19253,2022-07-12 23:49:00+00:00,@PAULiiingdown @phtoycon di nga maidentify..at large pa,di nga maidentify at large pa,0.8333333333333334
3,7404,2022-03-16 23:58:37+00:00,"are you rolling your eyes on me, ottobots?! #😏🐩 https://t.co/ZXbuxm6ppY",are you rolling your eyes on me ottobots,0.875
48,5549,2022-02-25 23:51:48+00:00,"""bakit ayaw mo I-post or story yung grades mo?""",bakit ayaw mo i post or story yung grades mo,0.8
61,6462,2022-03-06 23:46:00+00:00,"Had VP Leni not run for president, I would have likely chosen Lacson. But with this...

Without Leni, I would have concluded already that our future is bleak. https://t.co/7UE9qPoyd4",had vp leni not run for president i would have likely chosen lacson but with this without leni i would have concluded already that our future is bleak,0.8928571428571429
56,6757,2022-03-09 23:48:43+00:00,Angas ng Crime lab ng pnp,angas ng crime lab ng pnp,0.8333333333333334
45,21946,2022-08-08 23:52:48+00:00,"Big day today.. tons of giveaways as we celebrate our 15th year Anniversary. 🙏🏻🙏🏻👆🏻👆🏻

Make time and droo by our HQ. 🔥🔥🔥

#15YearsStronger #AutobotSTRONG #FueledbyGod @ Autobot Offroad PH https://t.co/kbLeBYlBbV",big day today tons of giveaways as we celebrate our 15th year anniversary make time and droo by our hq autobot offroad ph,0.8636363636363636
99,18100,2022-06-30 23:43:51+00:00,or mali lang siguro overthink ko,or mali lang siguro overthink ko,0.8333333333333334
34,6435,2022-03-06 23:52:11+00:00,"@randomwalker23 @archtSiCiLy @aupijuan Para sa isang pugante, I don't think he's above playing dirty.",para sa isang pugante i dont think hes above playing dirty,0.8181818181818182
66,21267,2022-08-01 23:46:34+00:00,"I'm at LRT1 - Bambang Station - @officiallrt1 in Manila, Metro Manila https://t.co/MMe2vJ6yw5",im at lrt1 bambang station in manila metro manila,0.875
